Time(us),Position(counts),Speed(rad/s)
2040650,-210339,0.0000
2045651,-210339,0.0000
2050653,-210339,0.0000
2055654,-210339,0.0000
2060656,-210339,0.0000
2065657,-210339,0.0000
2070659,-210339,0.0000
2075661,-210339,0.0000
2080662,-210339,0.0000
2085664,-210339,0.0000
2090665,-210339,0.0000
2095667,-210339,0.0000
2100669,-210339,0.0000
2105670,-210339,0.0000
2110672,-210339,0.0000
2115673,-210339,0.0000
2120675,-210339,0.0000
2125677,-210339,0.0000
2130678,-210339,0.0000
2135680,-210339,0.0000
2140681,-210339,0.0000
2145683,-210339,0.0000
2150685,-210339,0.0000
2155686,-210339,0.0000
2160688,-210339,0.0000
2165689,-210339,0.0000
2170691,-210339,0.0000
2175693,-210339,0.0000
2180694,-210339,0.0000
2185696,-210339,0.0000
2190697,-210339,0.0000
2195699,-210339,0.0000
2200701,-210339,0.0000
2205702,-210339,0.0000
2210704,-210339,0.0000
2215705,-210339,0.0000
2220707,-210339,0.0000
2225708,-210339,0.0000
2230710,-210339,0.0000
2235712,-210339,0.0000
2240713,-210339,0.0000
2245715,-210339,0.0000
2250717,-210339,0.0000
2255718,-210339,0.0000
2260720,-210339,0.0000
2265721,-210339,0.0000
2270723,-210339,0.0000
2275724,-210339,0.0000
2280726,-210339,0.0000
2285728,-210339,0.0000
2290729,-210339,0.0000
2295731,-210339,0.0000
2300732,-210339,0.0000
2305734,-210339,0.0000
2310736,-210339,0.0000
2315737,-210339,0.0000
2320739,-210339,0.0000
2325740,-210339,0.0000
2330742,-210339,0.0000
2335744,-210339,0.0000
2340745,-210339,0.0000
2345747,-210339,0.0000
2350748,-210339,0.0000
2355750,-210339,0.0000
2360752,-210339,0.0000
2365753,-210339,0.0000
2370755,-210339,0.0000
2375756,-210339,0.0000
2380758,-210339,0.0000
2385760,-210339,0.0000
2390761,-210339,0.0000
2395763,-210339,0.0000
2400764,-210339,0.0000
2405766,-210339,0.0000
2410768,-210339,0.0000
2415769,-210339,0.0000
2420771,-210339,0.0000
2425772,-210339,0.0000
2430774,-210339,0.0000
2435775,-210339,0.0000
2440777,-210339,0.0000
2445779,-210339,0.0000
2450780,-210339,0.0000
2455782,-210339,0.0000
2460784,-210339,0.0000
2465785,-210339,0.0000
2470787,-210339,0.0000
2475788,-210339,0.0000
2480790,-210339,0.0000
2485791,-210339,0.0000
2490793,-210339,0.0000
2495795,-210339,0.0000
2500796,-210339,0.0000
2505798,-210339,0.0000
2510799,-210339,0.0000
2515801,-210339,0.0000
2520803,-210339,0.0000
2525804,-210339,0.0000
2530806,-210339,0.0000
2535807,-210339,0.0000
2540809,-210339,0.0000
2545811,-210339,0.0000
2550812,-210339,0.0000
2555814,-210339,0.0000
2560815,-210339,0.0000
2565817,-210339,0.0000
2570819,-210339,0.0000
2575820,-210339,0.0000
2580822,-210339,0.0000
2585823,-210339,0.0000
2590825,-210339,0.0000
2595827,-210339,0.0000
2600828,-210339,0.0000
2605830,-210339,0.0000
2610831,-210339,0.0000
2615833,-210339,0.0000
2620835,-210339,0.0000
2625836,-210339,0.0000
2630838,-210339,0.0000
2635839,-210339,0.0000
2640841,-210339,0.0000
2645842,-210339,0.0000
2650844,-210339,0.0000
2655846,-210339,0.0000
2660847,-210339,0.0000
2665849,-210339,0.0000
2670851,-210339,0.0000
2675852,-210339,0.0000
2680854,-210339,0.0000
2685855,-210339,0.0000
2690857,-210339,0.0000
2695858,-210339,0.0000
2700860,-210339,0.0000
2705862,-210339,0.0000
2710863,-210339,0.0000
2715865,-210339,0.0000
2720866,-210339,0.0000
2725868,-210339,0.0000
2730870,-210339,0.0000
2735871,-210339,0.0000
2740873,-210339,0.0000
2745874,-210339,0.0000
2750876,-210339,0.0000
2755878,-210339,0.0000
2760879,-210339,0.0000
2765881,-210339,0.0000
2770882,-210339,0.0000
2775884,-210339,0.0000
2780886,-210339,0.0000
2785887,-210339,0.0000
2790889,-210339,0.0000
2795890,-210339,0.0000
2800892,-210339,0.0000
2805894,-210339,0.0000
2810895,-210339,0.0000
2815897,-210339,0.0000
2820898,-210339,0.0000
2825900,-210339,0.0000
2830902,-210339,0.0000
2835903,-210339,0.0000
2840905,-210339,0.0000
2845906,-210339,0.0000
2850908,-210339,0.0000
2855909,-210339,0.0000
2860911,-210339,0.0000
2865913,-210339,0.0000
2870914,-210339,0.0000
2875916,-210339,0.0000
2880918,-210339,0.0000
2885919,-210339,0.0000
2890921,-210339,0.0000
2895922,-210339,0.0000
2900924,-210339,0.0000
2905925,-210339,0.0000
2910927,-210339,0.0000
2915929,-210339,0.0000
2920930,-210339,0.0000
2925932,-210339,0.0000
2930933,-210339,0.0000
2935935,-210339,0.0000
2940937,-210339,0.0000
2945938,-210339,0.0000
2950940,-210339,0.0000
2955941,-210339,0.0000
2960943,-210339,0.0000
2965945,-210339,0.0000
2970946,-210339,0.0000
2975948,-210339,0.0000
2980949,-210339,0.0000
2985951,-210339,0.0000
2990953,-210339,0.0000
2995954,-210339,0.0000
3000956,-210339,0.0000
3005957,-210339,0.0000
3010959,-210339,0.0000
3015961,-210339,0.0000
3020962,-210339,0.0000
3025964,-210339,0.0000
3030966,-210339,0.0000
3035967,-210339,0.0000
3040969,-210339,0.0000
3045970,-210339,0.0000
3050972,-210339,0.0000
3055974,-210339,0.0000
3060975,-210339,0.0000
3065976,-210339,0.0000
3070978,-210339,0.0000
3075980,-210339,0.0000
3080981,-210339,0.0000
3085981,-210339,0.0000
3090983,-210339,0.0000
3095985,-210339,0.0000
3100985,-210339,0.0000
3105985,-210339,0.0000
3110985,-210339,0.0000
3115985,-210339,0.0000
3120985,-210339,0.0000
3125985,-210339,0.0000
3130985,-210339,0.0000
3135985,-210339,0.0000
3140985,-210339,0.0000
3145985,-210339,0.0000
3150985,-210339,0.0000
3155985,-210339,0.0000
3160985,-210339,0.0000
3165985,-210339,0.0000
3170985,-210339,0.0000
3175985,-210339,0.0000
3180985,-210339,0.0000
3185985,-210339,0.0000
3190985,-210339,0.0000
3195985,-210339,0.0000
3200985,-210339,0.0000
3205985,-210339,0.0000
3210985,-210339,0.0000
3215985,-210339,0.0000
3220985,-210339,0.0000
3225985,-210339,0.0000
3230985,-210339,0.0000
3235985,-210339,0.0000
3240985,-210339,0.0000
3245985,-210339,0.0000
3250985,-210339,0.0000
3255985,-210339,0.0000
3260985,-210339,0.0000
3265985,-210339,0.0000
3270985,-210339,0.0000
3275985,-210339,0.0000
