Time(us),Position(counts),Speed(rad/s)
2385004,1,0.0000
2390004,1,0.0000
2395004,1,0.0000
2400004,1,0.0000
2405004,1,0.0000
2410004,1,0.0000
2415004,1,0.0000
2420004,1,0.0000
2425004,1,0.0000
2430004,1,0.0000
2435004,1,0.0000
2440004,1,0.0000
2445004,1,0.0000
2450004,1,0.0000
2455004,1,0.0000
2460004,1,0.0000
2465004,1,0.0000
2470004,1,0.0000
2475004,1,0.0000
2480004,1,0.0000
2485004,1,0.0000
2490004,1,0.0000
2495004,1,0.0000
2500004,1,0.0000
2505004,1,0.0000
2510004,1,0.0000
2515004,1,0.0000
2520004,1,0.0000
2525004,1,0.0000
2530004,1,0.0000
2535004,1,0.0000
2540004,1,0.0000
2545004,1,0.0000
2550004,1,0.0000
2555004,1,0.0000
2560004,1,0.0000
2565004,1,0.0000
2570004,1,0.0000
2575004,1,0.0000
2580004,1,0.0000
2585004,1,0.0000
2590004,1,0.0000
2595004,1,0.0000
2600004,1,0.0000
2605004,1,0.0000
2610004,1,0.0000
2615004,1,0.0000
2620004,1,0.0000
2625004,1,0.0000
2630004,1,0.0000
2635004,1,0.0000
2640004,1,0.0000
2645004,1,0.0000
2650004,1,0.0000
2655004,1,0.0000
2660004,1,0.0000
2665004,1,0.0000
2670004,1,0.0000
2675004,1,0.0000
2680004,1,0.0000
2685004,1,0.0000
2690004,1,0.0000
2695004,1,0.0000
2700004,1,0.0000
2705004,1,0.0000
2710004,1,0.0000
2715004,1,0.0000
2720004,1,0.0000
2725004,1,0.0000
2730004,1,0.0000
2735004,1,0.0000
2740004,1,0.0000
2745004,1,0.0000
2750004,1,0.0000
2755004,1,0.0000
2760004,1,0.0000
2765004,1,0.0000
2770004,1,0.0000
2775004,1,0.0000
2780004,1,0.0000
2785004,1,0.0000
2790004,1,0.0000
2795004,1,0.0000
2800004,1,0.0000
2805004,1,0.0000
2810004,1,0.0000
2815004,1,0.0000
2820004,1,0.0000
2825004,1,0.0000
2830004,1,0.0000
2835004,1,0.0000
2840004,1,0.0000
2845004,1,0.0000
2850004,1,0.0000
2855004,1,0.0000
2860004,1,0.0000
2865004,1,0.0000
2870004,1,0.0000
2875004,1,0.0000
2880004,1,0.0000
2885004,1,0.0000
2890004,1,0.0000
2895004,1,0.0000
2900004,1,0.0000
2905004,1,0.0000
2910004,1,0.0000
2915004,1,0.0000
2920004,1,0.0000
2925004,1,0.0000
2930004,1,0.0000
2935004,1,0.0000
2940004,1,0.0000
2945004,1,0.0000
2950004,1,0.0000
2955004,1,0.0000
2960004,1,0.0000
2965004,1,0.0000
2970004,1,0.0000
2975004,1,0.0000
2980004,1,0.0000
2985004,1,0.0000
2990004,1,0.0000
2995004,1,0.0000
3000004,1,0.0000
3005004,1,0.0000
3010004,1,0.0000
3015004,1,0.0000
3020004,1,0.0000
3025004,1,0.0000
3030004,1,0.0000
3035004,1,0.0000
3040004,1,0.0000
3045004,1,0.0000
3050004,1,0.0000
3055004,1,0.0000
3060004,1,0.0000
3065004,1,0.0000
3070004,1,0.0000
3075004,1,0.0000
3080004,1,0.0000
3085004,1,0.0000
3090004,1,0.0000
3095004,1,0.0000
3100004,1,0.0000
3105004,1,0.0000
3110004,1,0.0000
3115004,1,0.0000
3120004,1,0.0000
3125004,1,0.0000
3130004,1,0.0000
3135004,1,0.0000
3140004,1,0.0000
3145004,1,0.0000
3150004,1,0.0000
3155004,1,0.0000
3160004,1,0.0000
3165004,1,0.0000
3170004,1,0.0000
3175004,1,0.0000
3180004,1,0.0000
3185004,1,0.0000
3190004,1,0.0000
3195004,1,0.0000
3200004,1,0.0000
3205004,1,0.0000
3210004,1,0.0000
3215004,1,0.0000
3220004,1,0.0000
3225004,1,0.0000
3230004,1,0.0000
3235004,1,0.0000
3240004,1,0.0000
3245004,1,0.0000
3250004,1,0.0000
3255004,1,0.0000
3260004,1,0.0000
3265004,1,0.0000
3270004,1,0.0000
3275004,1,0.0000
3280004,1,0.0000
3285004,1,0.0000
3290004,1,0.0000
3295004,1,0.0000
3300004,1,0.0000
3305004,1,0.0000
3310004,1,0.0000
3315004,1,0.0000
3320004,1,0.0000
3325004,1,0.0000
3330004,1,0.0000
3335004,1,0.0000
3340004,1,0.0000
3345004,1,0.0000
3350004,1,0.0000
3355004,1,0.0000
3360004,1,0.0000
3365004,1,0.0000
3370004,1,0.0000
3375004,1,0.0000
3380004,1,0.0000
3385004,1,0.0000
3390004,1,0.0000
3395004,1,0.0000
3400004,1,0.0000
3405004,1,0.0000
3410004,1,0.0000
3415004,1,0.0000
3420004,1,0.0000
3425004,1,0.0000
3430004,1,0.0000
3435004,1,0.0000
3440004,1,0.0000
3445004,1,0.0000
3450004,1,0.0000
3455004,1,0.0000
3460004,1,0.0000
3465004,1,0.0000
3470004,1,0.0000
3475004,1,0.0000
3480004,1,0.0000
3485004,1,0.0000
3490004,1,0.0000
3495004,1,0.0000
3500004,1,0.0000
3505004,1,0.0000
